order_id,amount,quantity,customer_id,created_at,is_outlier
O000480,68.98,9,C00866,2024-01-01 16:00:00,0
O000481,57.56,3,C02539,2024-01-01 16:02:00,0
O000482,89.45,14,C02306,2024-01-01 16:04:00,0
O000483,22.49,13,C01555,2024-01-01 16:06:00,0
O000484,31.57,5,C00858,2024-01-01 16:08:00,0
O000485,100.69,1,C02408,2024-01-01 16:10:00,0
O000486,64.14,12,C04382,2024-01-01 16:12:00,0
O000487,-992.96,5,C04701,2024-01-01 16:14:00,1
O000488,58.74,6,C01935,2024-01-01 16:16:00,0
O000489,19.44,10,C00949,2024-01-01 16:18:00,0
O000490,76.64,1,C00877,2024-01-01 16:20:00,0
O000491,154.32,1,C01388,2024-01-01 16:22:00,0
O000492,82.54,8,C04802,2024-01-01 16:24:00,0
O000493,98.16,17,C03636,2024-01-01 16:26:00,0
O000494,25.78,7,C01342,2024-01-01 16:28:00,0
O000495,44.72,4,C04380,2024-01-01 16:30:00,0
O000496,37.98,17,C02620,2024-01-01 16:32:00,0
O000497,36.45,10,C00326,2024-01-01 16:34:00,0
O000498,33.28,10,C01132,2024-01-01 16:36:00,0
O000499,87.75,7,C04803,2024-01-01 16:38:00,0
O000500,85.01,12,C01173,2024-01-01 16:40:00,0
O000501,107.44,8,C02083,2024-01-01 16:42:00,0
O000502,231.08,18,C04352,2024-01-01 16:44:00,0
O000503,62.84,3,C02011,2024-01-01 16:46:00,0
O000504,79.47,2,C00610,2024-01-01 16:48:00,0
O000505,63.14,8,C04142,2024-01-01 16:50:00,0
O000506,15.03,2,C02461,2024-01-01 16:52:00,0
O000507,23.42,10,C01967,2024-01-01 16:54:00,0
O000508,79.56,9,C01716,2024-01-01 16:56:00,0
O000509,38.49,9,C00494,2024-01-01 16:58:00,0
O000510,52.49,9,C02135,2024-01-01 17:00:00,0
O000511,17.5,12,C02843,2024-01-01 17:02:00,0
O000512,68.83,11,C02562,2024-01-01 17:04:00,0
O000513,43.12,19,C04874,2024-01-01 17:06:00,0
O000514,63.48,7,C04519,2024-01-01 17:08:00,0
O000515,63.76,16,C00398,2024-01-01 17:10:00,0
O000516,14.9,6,C02687,2024-01-01 17:12:00,0
O000517,132.02,8,C02440,2024-01-01 17:14:00,0
O000518,19.85,16,C01949,2024-01-01 17:16:00,0
O000519,43.03,12,C04338,2024-01-01 17:18:00,0
O000520,37.77,1,C03024,2024-01-01 17:20:00,0
O000521,124.87,19,C02400,2024-01-01 17:22:00,0
O000522,59.62,10,C00181,2024-01-01 17:24:00,0
O000523,118.07,7,C04643,2024-01-01 17:26:00,0
O000524,64.39,15,C03046,2024-01-01 17:28:00,0
O000525,53.66,9,C04766,2024-01-01 17:30:00,0
O000526,28.7,17,C04930,2024-01-01 17:32:00,0
O000527,37.53,11,C03223,2024-01-01 17:34:00,0
O000528,56.37,18,C04721,2024-01-01 17:36:00,0
O000529,67.22,11,C01680,2024-01-01 17:38:00,0
O000530,32.72,18,C03154,2024-01-01 17:40:00,0
O000531,168.78,5,C01732,2024-01-01 17:42:00,0
O000532,69.66,9,C04574,2024-01-01 17:44:00,0
O000533,22.53,17,C00385,2024-01-01 17:46:00,0
O000534,179.86,6,C04843,2024-01-01 17:48:00,0
O000535,14.22,3,C01321,2024-01-01 17:50:00,0
O000536,75.06,18,C01835,2024-01-01 17:52:00,0
O000537,35.41,19,C03219,2024-01-01 17:54:00,0
O000538,192.73,18,C00963,2024-01-01 17:56:00,0
O000539,106.78,9,C03995,2024-01-01 17:58:00,0
O000540,21.54,9,C03825,2024-01-01 18:00:00,0
O000541,122.37,6,C04620,2024-01-01 18:02:00,0
O000542,10.89,5,C04843,2024-01-01 18:04:00,0
O000543,106.77,6,C02526,2024-01-01 18:06:00,0
O000544,52.79,17,C04534,2024-01-01 18:08:00,0
O000545,26.43,9,C00357,2024-01-01 18:10:00,0
O000546,120.07,17,C03357,2024-01-01 18:12:00,0
O000547,101.84,9,C01027,2024-01-01 18:14:00,0
O000548,63.93,13,C04181,2024-01-01 18:16:00,0
O000549,68.88,15,C03197,2024-01-01 18:18:00,0
O000550,75.65,13,C00742,2024-01-01 18:20:00,0
O000551,41.27,16,C00058,2024-01-01 18:22:00,0
O000552,85.77,19,C00954,2024-01-01 18:24:00,0
O000553,12.35,5,C04659,2024-01-01 18:26:00,0
O000554,3.66,5,C04693,2024-01-01 18:28:00,0
O000555,79.37,18,C04565,2024-01-01 18:30:00,0
O000556,74.72,4,C00025,2024-01-01 18:32:00,0
O000557,32.08,9,C04180,2024-01-01 18:34:00,0
O000558,23.06,6,C02291,2024-01-01 18:36:00,0
O000559,157.3,4,C03269,2024-01-01 18:38:00,0
O000560,36.26,18,C04743,2024-01-01 18:40:00,0
O000561,33.72,17,C04227,2024-01-01 18:42:00,0
O000562,25.19,13,C02711,2024-01-01 18:44:00,0
O000563,103.5,8,C02185,2024-01-01 18:46:00,0
O000564,9.32,9,C03554,2024-01-01 18:48:00,0
O000565,46.96,17,C03267,2024-01-01 18:50:00,0
O000566,30.82,6,C00154,2024-01-01 18:52:00,0
O000567,48.67,13,C01308,2024-01-01 18:54:00,0
O000568,93.21,13,C02268,2024-01-01 18:56:00,0
O000569,36.99,7,C02450,2024-01-01 18:58:00,0
O000570,43.78,5,C00659,2024-01-01 19:00:00,0
O000571,12.24,9,C02081,2024-01-01 19:02:00,0
O000572,35.22,18,C00826,2024-01-01 19:04:00,0
O000573,23.45,4,C04737,2024-01-01 19:06:00,0
O000574,65.68,2,C00783,2024-01-01 19:08:00,0
O000575,45.21,6,C04419,2024-01-01 19:10:00,0
O000576,38.36,2,C03682,2024-01-01 19:12:00,0
O000577,61.86,14,C01796,2024-01-01 19:14:00,0
O000578,26.57,2,C04575,2024-01-01 19:16:00,0
O000579,22.01,4,C04797,2024-01-01 19:18:00,0
O000580,6.87,9,C03714,2024-01-01 19:20:00,0
O000581,51.34,3,C01134,2024-01-01 19:22:00,0
O000582,54.23,18,C00774,2024-01-01 19:24:00,0
O000583,51.9,14,C02405,2024-01-01 19:26:00,0
O000584,34.04,3,C00062,2024-01-01 19:28:00,0
O000585,125.01,15,C02368,2024-01-01 19:30:00,0
O000586,29.8,10,C02948,2024-01-01 19:32:00,0
O000587,225.84,14,C02125,2024-01-01 19:34:00,0
O000588,43.0,1,C03148,2024-01-01 19:36:00,0
O000589,28.01,15,C00567,2024-01-01 19:38:00,0
O000590,39.39,6,C04345,2024-01-01 19:40:00,0
O000591,50.85,17,C02149,2024-01-01 19:42:00,0
O000592,73.07,18,C01277,2024-01-01 19:44:00,0
O000593,241.62,12,C04003,2024-01-01 19:46:00,0
O000594,60.19,12,C04740,2024-01-01 19:48:00,0
O000595,95.26,15,C02701,2024-01-01 19:50:00,0
O000596,112.37,12,C03739,2024-01-01 19:52:00,0
O000597,76.55,12,C01545,2024-01-01 19:54:00,0
O000598,250.17,2,C04976,2024-01-01 19:56:00,0
O000599,41.25,16,C03818,2024-01-01 19:58:00,0
O000600,32.71,5,C00229,2024-01-01 20:00:00,0
O000601,20.35,15,C04737,2024-01-01 20:02:00,0
O000602,43.33,9,C01740,2024-01-01 20:04:00,0
O000603,10.02,16,C01662,2024-01-01 20:06:00,0
O000604,88.61,18,C00614,2024-01-01 20:08:00,0
O000605,30.83,17,C04348,2024-01-01 20:10:00,0
O000606,90.35,14,C03330,2024-01-01 20:12:00,0
O000607,71.69,9,C02072,2024-01-01 20:14:00,0
O000608,20.63,3,C04341,2024-01-01 20:16:00,0
O000609,288.99,1,C00836,2024-01-01 20:18:00,0
O000610,29.14,8,C00424,2024-01-01 20:20:00,0
O000611,27.35,14,C01860,2024-01-01 20:22:00,0
O000612,38.76,1,C00004,2024-01-01 20:24:00,0
O000613,78.82,5,C04303,2024-01-01 20:26:00,0
O000614,22.8,9,C00665,2024-01-01 20:28:00,0
O000615,102.62,4,C00431,2024-01-01 20:30:00,0
O000616,60.22,10,C02650,2024-01-01 20:32:00,0
O000617,46.57,19,C00984,2024-01-01 20:34:00,0
O000618,23.34,3,C00687,2024-01-01 20:36:00,0
O000619,58.51,19,C01112,2024-01-01 20:38:00,0
O000620,43.46,2,C01981,2024-01-01 20:40:00,0
O000621,10.64,7,C03347,2024-01-01 20:42:00,0
O000622,69.04,2,C01630,2024-01-01 20:44:00,0
O000623,25.43,5,C00058,2024-01-01 20:46:00,0
O000624,41.71,8,C04788,2024-01-01 20:48:00,0
O000625,26.57,19,C01614,2024-01-01 20:50:00,0
O000626,40.49,11,C02639,2024-01-01 20:52:00,0
O000627,37.11,6,C00623,2024-01-01 20:54:00,0
O000628,39.52,16,C04642,2024-01-01 20:56:00,0
O000629,37.2,2,C03815,2024-01-01 20:58:00,0
O000630,31.09,4,C04623,2024-01-01 21:00:00,0
O000631,119.71,16,C03164,2024-01-01 21:02:00,0
O000632,76.12,11,C04199,2024-01-01 21:04:00,0
O000633,81.62,19,C02384,2024-01-01 21:06:00,0
O000634,151.9,17,C03615,2024-01-01 21:08:00,0
O000635,34.49,8,C03095,2024-01-01 21:10:00,0
O000636,75.12,14,C03438,2024-01-01 21:12:00,0
O000637,34.39,2,C00183,2024-01-01 21:14:00,0
O000638,26.87,6,C02337,2024-01-01 21:16:00,0
O000639,151.01,11,C03598,2024-01-01 21:18:00,0
O000640,26.62,9,C03527,2024-01-01 21:20:00,0
O000641,383.51,6,C00851,2024-01-01 21:22:00,0
O000642,354.79,1,C00530,2024-01-01 21:24:00,0
O000643,9.4,18,C00603,2024-01-01 21:26:00,0
O000644,110.45,2,C04255,2024-01-01 21:28:00,0
O000645,27.02,9,C03615,2024-01-01 21:30:00,0
O000646,83.69,7,C04744,2024-01-01 21:32:00,0
O000647,61.85,14,C02631,2024-01-01 21:34:00,0
O000648,6.98,5,C03105,2024-01-01 21:36:00,0
O000649,58.13,10,C03464,2024-01-01 21:38:00,0
O000650,153.22,4,C03890,2024-01-01 21:40:00,0
O000651,65.21,14,C01415,2024-01-01 21:42:00,0
O000652,242.55,2,C03976,2024-01-01 21:44:00,0
O000653,30.08,14,C04459,2024-01-01 21:46:00,0
O000654,246.15,17,C02675,2024-01-01 21:48:00,0
O000655,53.16,9,C04661,2024-01-01 21:50:00,0
O000656,18.83,17,C03427,2024-01-01 21:52:00,0
O000657,83.82,7,C01992,2024-01-01 21:54:00,0
O000658,212.85,4,C02508,2024-01-01 21:56:00,0
O000659,62.92,6,C01556,2024-01-01 21:58:00,0
O000660,65.09,5,C01246,2024-01-01 22:00:00,0
O000661,59.32,17,C02516,2024-01-01 22:02:00,0
O000662,9.47,13,C01117,2024-01-01 22:04:00,0
O000663,277.23,2,C04592,2024-01-01 22:06:00,0
O000664,250.31,8,C02200,2024-01-01 22:08:00,0
O000665,181.06,12,C04524,2024-01-01 22:10:00,0
O000666,77.08,7,C04935,2024-01-01 22:12:00,0
O000667,59.24,11,C02719,2024-01-01 22:14:00,0
O000668,42.43,17,C02450,2024-01-01 22:16:00,0
O000669,193.99,10,C03888,2024-01-01 22:18:00,0
O000670,105.79,1,C04674,2024-01-01 22:20:00,0
O000671,21.63,12,C00393,2024-01-01 22:22:00,0
O000672,37.71,16,C00409,2024-01-01 22:24:00,0
O000673,72.58,9,C01826,2024-01-01 22:26:00,0
O000674,35.21,2,C03669,2024-01-01 22:28:00,0
O000675,96.0,7,C03312,2024-01-01 22:30:00,0
O000676,274.95,19,C01743,2024-01-01 22:32:00,0
O000677,271.95,1,C02514,2024-01-01 22:34:00,0
O000678,95.87,11,C00869,2024-01-01 22:36:00,0
O000679,26.86,7,C01274,2024-01-01 22:38:00,0
O000680,120.32,12,C00358,2024-01-01 22:40:00,0
O000681,20.61,14,C04426,2024-01-01 22:42:00,0
O000682,37.11,13,C00309,2024-01-01 22:44:00,0
O000683,31.75,7,C00145,2024-01-01 22:46:00,0
O000684,45.73,19,C01972,2024-01-01 22:48:00,0
O000685,71.3,16,C04406,2024-01-01 22:50:00,0
O000686,130.55,15,C00659,2024-01-01 22:52:00,0
O000687,70.75,2,C01432,2024-01-01 22:54:00,0
O000688,14.76,6,C01902,2024-01-01 22:56:00,0
O000689,90.75,14,C04725,2024-01-01 22:58:00,0
O000690,104.89,15,C03766,2024-01-01 23:00:00,0
O000691,107.99,17,C00647,2024-01-01 23:02:00,0
O000692,32.12,4,C01381,2024-01-01 23:04:00,0
O000693,48.08,18,C03141,2024-01-01 23:06:00,0
O000694,38.62,15,C03149,2024-01-01 23:08:00,0
O000695,110.78,4,C04941,2024-01-01 23:10:00,0
O000696,12.32,5,C01286,2024-01-01 23:12:00,0
O000697,37.65,7,C01881,2024-01-01 23:14:00,0
O000698,162.17,10,C00232,2024-01-01 23:16:00,0
O000699,37.56,2,C00730,2024-01-01 23:18:00,0
O000700,163.06,14,C02317,2024-01-01 23:20:00,0
O000701,105.72,4,C02924,2024-01-01 23:22:00,0
O000702,12.01,10,C04791,2024-01-01 23:24:00,0
O000703,27.24,12,C01511,2024-01-01 23:26:00,0
O000704,257.11,15,C03396,2024-01-01 23:28:00,0
O000705,13.83,18,C01321,2024-01-01 23:30:00,0
O000706,33.52,2,C03179,2024-01-01 23:32:00,0
O000707,59.38,11,C03570,2024-01-01 23:34:00,0
O000708,67.37,4,C01051,2024-01-01 23:36:00,0
O000709,204.15,12,C00092,2024-01-01 23:38:00,0
O000710,24.83,5,C02664,2024-01-01 23:40:00,0
O000711,60.44,12,C02204,2024-01-01 23:42:00,0
O000712,100.64,3,C04061,2024-01-01 23:44:00,0
O000713,42.39,14,C02835,2024-01-01 23:46:00,0
O000714,26.37,2,C01433,2024-01-01 23:48:00,0
O000715,37.55,18,C01293,2024-01-01 23:50:00,0
O000716,20.53,17,C02000,2024-01-01 23:52:00,0
O000717,53.78,19,C01016,2024-01-01 23:54:00,0
O000718,129.91,7,C03243,2024-01-01 23:56:00,0
O000719,35.89,19,C00361,2024-01-01 23:58:00,0
O000720,93.01,14,C01170,2024-01-02 00:00:00,0
O000721,10.73,3,C02153,2024-01-02 00:02:00,0
O000722,12.14,18,C04963,2024-01-02 00:04:00,0
O000723,147.51,12,C00688,2024-01-02 00:06:00,0
O000724,47.04,8,C02132,2024-01-02 00:08:00,0
O000725,76.36,16,C04761,2024-01-02 00:10:00,0
O000726,16.39,19,C00697,2024-01-02 00:12:00,0
O000727,25.12,16,C03693,2024-01-02 00:14:00,0
O000728,138.96,18,C04475,2024-01-02 00:16:00,0
O000729,52.06,9,C04822,2024-01-02 00:18:00,0
O000730,90.17,11,C03903,2024-01-02 00:20:00,0
O000731,55.06,14,C03653,2024-01-02 00:22:00,0
O000732,138.11,7,C02592,2024-01-02 00:24:00,0
O000733,34.55,19,C04359,2024-01-02 00:26:00,0
O000734,8.5,19,C01156,2024-01-02 00:28:00,0
O000735,24.96,15,C04098,2024-01-02 00:30:00,0
O000736,83.85,16,C00218,2024-01-02 00:32:00,0
O000737,66.59,11,C01435,2024-01-02 00:34:00,0
O000738,43.51,8,C00267,2024-01-02 00:36:00,0
O000739,139.04,16,C02035,2024-01-02 00:38:00,0
O000740,33.14,11,C04524,2024-01-02 00:40:00,0
O000741,21.11,7,C02210,2024-01-02 00:42:00,0
O000742,108.65,3,C00613,2024-01-02 00:44:00,0
O000743,30.84,7,C01210,2024-01-02 00:46:00,0
O000744,65.08,11,C02017,2024-01-02 00:48:00,0
O000745,16.76,14,C02566,2024-01-02 00:50:00,0
O000746,16.25,18,C04467,2024-01-02 00:52:00,0
O000747,31.73,3,C02467,2024-01-02 00:54:00,0
O000748,320.11,8,C04971,2024-01-02 00:56:00,0
O000749,78.93,4,C03649,2024-01-02 00:58:00,0
O000750,43.18,1,C01256,2024-01-02 01:00:00,0
O000751,38.86,18,C00009,2024-01-02 01:02:00,0
O000752,65.31,12,C03992,2024-01-02 01:04:00,0
O000753,60.52,12,C02631,2024-01-02 01:06:00,0
O000754,96.54,17,C00592,2024-01-02 01:08:00,0
O000755,278.8,7,C04637,2024-01-02 01:10:00,0
O000756,41.78,9,C02691,2024-01-02 01:12:00,0
O000757,456.6,1,C02747,2024-01-02 01:14:00,0
O000758,11.6,11,C04764,2024-01-02 01:16:00,0
O000759,65.14,1,C01341,2024-01-02 01:18:00,0
O000760,30.33,2,C01508,2024-01-02 01:20:00,0
O000761,83.03,8,C03982,2024-01-02 01:22:00,0
O000762,18.59,18,C03612,2024-01-02 01:24:00,0
O000763,28.02,17,C02197,2024-01-02 01:26:00,0
O000764,55.93,15,C03086,2024-01-02 01:28:00,0
O000765,18.11,3,C02809,2024-01-02 01:30:00,0
O000766,677.4,16,C01976,2024-01-02 01:32:00,0
O000767,139.06,9,C00656,2024-01-02 01:34:00,0
O000768,105.91,18,C01284,2024-01-02 01:36:00,0
O000769,74.89,17,C04686,2024-01-02 01:38:00,0
O000770,82.02,6,C01398,2024-01-02 01:40:00,0
O000771,48.55,1,C01925,2024-01-02 01:42:00,0
O000772,66.76,5,C04516,2024-01-02 01:44:00,0
O000773,45.13,19,C00178,2024-01-02 01:46:00,0
O000774,23.41,17,C03024,2024-01-02 01:48:00,0
O000775,46.94,16,C04346,2024-01-02 01:50:00,0
O000776,175.62,7,C01306,2024-01-02 01:52:00,0
O000777,71.1,12,C04275,2024-01-02 01:54:00,0
O000778,203.39,4,C02367,2024-01-02 01:56:00,0
O000779,123.64,2,C02416,2024-01-02 01:58:00,0
O000780,342.27,18,C04038,2024-01-02 02:00:00,0
O000781,65.81,14,C03480,2024-01-02 02:02:00,0
O000782,62.95,9,C04566,2024-01-02 02:04:00,0
O000783,39.42,6,C03387,2024-01-02 02:06:00,0
O000784,146.94,9,C01685,2024-01-02 02:08:00,0
O000785,39.03,5,C00258,2024-01-02 02:10:00,0
O000786,92.81,3,C03414,2024-01-02 02:12:00,0
O000787,13.94,7,C01072,2024-01-02 02:14:00,0
O000788,37.89,19,C00665,2024-01-02 02:16:00,0
O000789,175.22,11,C00698,2024-01-02 02:18:00,0
O000790,83.79,10,C03916,2024-01-02 02:20:00,0
O000791,163.54,6,C04843,2024-01-02 02:22:00,0
O000792,36.4,8,C00342,2024-01-02 02:24:00,0
O000793,46.04,18,C04034,2024-01-02 02:26:00,0
O000794,14.19,2,C04337,2024-01-02 02:28:00,0
O000795,54.64,6,C01493,2024-01-02 02:30:00,0
O000796,106.99,17,C01070,2024-01-02 02:32:00,0
O000797,45.84,12,C03495,2024-01-02 02:34:00,0
O000798,59.4,5,C03650,2024-01-02 02:36:00,0
O000799,25.58,10,C04320,2024-01-02 02:38:00,0
O000800,27.7,9,C01486,2024-01-02 02:40:00,0
O000801,55.32,14,C02767,2024-01-02 02:42:00,0
O000802,102.7,18,C00991,2024-01-02 02:44:00,0
O000803,41.01,9,C04146,2024-01-02 02:46:00,0
O000804,96.88,3,C03228,2024-01-02 02:48:00,0
O000805,139.4,12,C00218,2024-01-02 02:50:00,0
O000806,37.39,4,C02609,2024-01-02 02:52:00,0
O000807,21.68,5,C04232,2024-01-02 02:54:00,0
O000808,9.01,7,C00784,2024-01-02 02:56:00,0
O000809,66.76,4,C00577,2024-01-02 02:58:00,0
O000810,30.45,5,C01098,2024-01-02 03:00:00,0
O000811,58.73,1,C01792,2024-01-02 03:02:00,0
O000812,31.92,10,C01740,2024-01-02 03:04:00,0
O000813,44.78,16,C00949,2024-01-02 03:06:00,0
O000814,74.39,2,C02257,2024-01-02 03:08:00,0
O000815,40.82,15,C02622,2024-01-02 03:10:00,0
O000816,124.35,10,C01315,2024-01-02 03:12:00,0
O000817,29.02,17,C01791,2024-01-02 03:14:00,0
O000818,32.81,2,C01731,2024-01-02 03:16:00,0
O000819,39.35,1,C04298,2024-01-02 03:18:00,0
O000820,77.23,10,C00354,2024-01-02 03:20:00,0
O000821,22.68,5,C03535,2024-01-02 03:22:00,0
O000822,137.24,6,C02868,2024-01-02 03:24:00,0
O000823,13.01,8,C04236,2024-01-02 03:26:00,0
O000824,47.46,18,C01565,2024-01-02 03:28:00,0
O000825,72.05,15,C03580,2024-01-02 03:30:00,0
O000826,16.32,5,C00876,2024-01-02 03:32:00,0
O000827,73.19,3,C03254,2024-01-02 03:34:00,0
O000828,105.97,11,C02955,2024-01-02 03:36:00,0
O000829,65.84,6,C02882,2024-01-02 03:38:00,0
O000830,51.68,18,C04927,2024-01-02 03:40:00,0
O000831,50.81,16,C00114,2024-01-02 03:42:00,0
O000832,53.7,10,C04671,2024-01-02 03:44:00,0
O000833,117.11,13,C01236,2024-01-02 03:46:00,0
O000834,44.21,9,C01605,2024-01-02 03:48:00,0
O000835,36.8,5,C00205,2024-01-02 03:50:00,0
O000836,109.51,18,C04567,2024-01-02 03:52:00,0
O000837,87.75,3,C02886,2024-01-02 03:54:00,0
O000838,126.95,16,C03035,2024-01-02 03:56:00,0
O000839,21.97,7,C04691,2024-01-02 03:58:00,0
O000840,133.44,11,C03742,2024-01-02 04:00:00,0
O000841,47.54,8,C04150,2024-01-02 04:02:00,0
O000842,26.01,17,C03551,2024-01-02 04:04:00,0
O000843,100.92,1,C04116,2024-01-02 04:06:00,0
O000844,71.27,18,C04114,2024-01-02 04:08:00,0
O000845,22.94,10,C02451,2024-01-02 04:10:00,0
O000846,45.23,7,C04682,2024-01-02 04:12:00,0
O000847,91.04,17,C02398,2024-01-02 04:14:00,0
O000848,13.22,12,C00114,2024-01-02 04:16:00,0
O000849,84.47,5,C04044,2024-01-02 04:18:00,0
O000850,46.18,3,C01427,2024-01-02 04:20:00,0
O000851,82.43,2,C03709,2024-01-02 04:22:00,0
O000852,9.19,1,C04539,2024-01-02 04:24:00,0
O000853,196.09,14,C03034,2024-01-02 04:26:00,0
O000854,33.44,15,C03521,2024-01-02 04:28:00,0
O000855,34.2,2,C04407,2024-01-02 04:30:00,0
O000856,45.06,16,C00145,2024-01-02 04:32:00,0
O000857,84.72,10,C03537,2024-01-02 04:34:00,0
O000858,48.72,19,C02624,2024-01-02 04:36:00,0
O000859,189.3,19,C00402,2024-01-02 04:38:00,0
O000860,45.22,16,C01341,2024-01-02 04:40:00,0
O000861,203.52,15,C03721,2024-01-02 04:42:00,0
O000862,46.41,7,C02135,2024-01-02 04:44:00,0
O000863,54.88,5,C04137,2024-01-02 04:46:00,0
O000864,15.28,10,C04350,2024-01-02 04:48:00,0
O000865,28.67,9,C02319,2024-01-02 04:50:00,0
O000866,69.12,8,C01410,2024-01-02 04:52:00,0
O000867,17.07,5,C02174,2024-01-02 04:54:00,0
O000868,210.96,13,C03800,2024-01-02 04:56:00,0
O000869,64.83,1,C00658,2024-01-02 04:58:00,0
O000870,41.03,11,C04788,2024-01-02 05:00:00,0
O000871,50.83,1,C03606,2024-01-02 05:02:00,0
O000872,208.39,6,C03721,2024-01-02 05:04:00,0
O000873,102.06,11,C04858,2024-01-02 05:06:00,0
O000874,11.94,3,C02776,2024-01-02 05:08:00,0
O000875,39.06,8,C03036,2024-01-02 05:10:00,0
O000876,113.85,1,C00181,2024-01-02 05:12:00,0
O000877,27.63,13,C00418,2024-01-02 05:14:00,0
O000878,72.68,2,C02378,2024-01-02 05:16:00,0
O000879,8.86,8,C04721,2024-01-02 05:18:00,0
O000880,34.09,9,C03491,2024-01-02 05:20:00,0
O000881,59.63,1,C04573,2024-01-02 05:22:00,0
O000882,97.6,17,C00580,2024-01-02 05:24:00,0
O000883,37.1,15,C03722,2024-01-02 05:26:00,0
O000884,114.59,8,C02060,2024-01-02 05:28:00,0
O000885,16.59,2,C01435,2024-01-02 05:30:00,0
O000886,47.02,8,C01854,2024-01-02 05:32:00,0
O000887,63.27,16,C00482,2024-01-02 05:34:00,0
O000888,15.52,11,C02168,2024-01-02 05:36:00,0
O000889,153.56,13,C03914,2024-01-02 05:38:00,0
O000890,68.95,17,C03393,2024-01-02 05:40:00,0
O000891,22.51,8,C02144,2024-01-02 05:42:00,0
O000892,85.0,12,C00001,2024-01-02 05:44:00,0
O000893,27.94,16,C03888,2024-01-02 05:46:00,0
O000894,32.41,16,C02863,2024-01-02 05:48:00,0
O000895,18.22,9,C00515,2024-01-02 05:50:00,0
O000896,40.88,7,C02740,2024-01-02 05:52:00,0
O000897,9.4,11,C04231,2024-01-02 05:54:00,0
O000898,64.88,4,C04798,2024-01-02 05:56:00,0
O000899,240.26,18,C02421,2024-01-02 05:58:00,0
O000900,38.2,2,C00999,2024-01-02 06:00:00,0
O000901,8.63,6,C02977,2024-01-02 06:02:00,0
O000902,37.18,10,C00620,2024-01-02 06:04:00,0
O000903,51.63,11,C01317,2024-01-02 06:06:00,0
O000904,61.65,12,C04970,2024-01-02 06:08:00,0
O000905,51.78,14,C01365,2024-01-02 06:10:00,0
O000906,184.5,16,C00667,2024-01-02 06:12:00,0
O000907,46.95,5,C03371,2024-01-02 06:14:00,0
O000908,39.74,8,C04851,2024-01-02 06:16:00,0
O000909,72.17,13,C01710,2024-01-02 06:18:00,0
O000910,77.92,2,C02809,2024-01-02 06:20:00,0
O000911,46.01,8,C01304,2024-01-02 06:22:00,0
O000912,44.91,8,C03157,2024-01-02 06:24:00,0
O000913,32.42,8,C02070,2024-01-02 06:26:00,0
O000914,97.83,12,C00333,2024-01-02 06:28:00,0
O000915,15.73,3,C00999,2024-01-02 06:30:00,0
O000916,59.94,4,C04467,2024-01-02 06:32:00,0
O000917,111.06,15,C00958,2024-01-02 06:34:00,0
O000918,52.18,15,C04849,2024-01-02 06:36:00,0
O000919,13.54,17,C00967,2024-01-02 06:38:00,0
O000920,47.85,14,C00677,2024-01-02 06:40:00,0
O000921,97.66,19,C04614,2024-01-02 06:42:00,0
O000922,65.48,1,C03050,2024-01-02 06:44:00,0
O000923,22.93,19,C01693,2024-01-02 06:46:00,0
O000924,339.8,11,C04940,2024-01-02 06:48:00,0
O000925,114.95,4,C03938,2024-01-02 06:50:00,0
O000926,61.68,16,C02620,2024-01-02 06:52:00,0
O000927,501.85,16,C02329,2024-01-02 06:54:00,0
O000928,43.2,10,C04569,2024-01-02 06:56:00,0
O000929,16.28,14,C02710,2024-01-02 06:58:00,0
O000930,47.76,19,C01122,2024-01-02 07:00:00,0
O000931,57.63,3,C02923,2024-01-02 07:02:00,0
O000932,15.51,15,C02016,2024-01-02 07:04:00,0
O000933,94.93,2,C00507,2024-01-02 07:06:00,0
O000934,120.09,1,C00582,2024-01-02 07:08:00,0
O000935,17.48,18,C01238,2024-01-02 07:10:00,0
O000936,32.42,14,C00329,2024-01-02 07:12:00,0
O000937,20.48,19,C02283,2024-01-02 07:14:00,0
O000938,19.21,2,C02079,2024-01-02 07:16:00,0
O000939,77.65,10,C03892,2024-01-02 07:18:00,0
O000940,58.68,1,C04447,2024-01-02 07:20:00,0
O000941,45.74,4,C00159,2024-01-02 07:22:00,0
O000942,69.86,2,C01661,2024-01-02 07:24:00,0
O000943,40.0,1,C00712,2024-01-02 07:26:00,0
O000944,32.39,14,C00252,2024-01-02 07:28:00,0
O000945,39.65,13,C04814,2024-01-02 07:30:00,0
O000946,44.71,12,C03232,2024-01-02 07:32:00,0
O000947,55.39,3,C01943,2024-01-02 07:34:00,0
O000948,82.17,12,C03295,2024-01-02 07:36:00,0
O000949,30.35,14,C03556,2024-01-02 07:38:00,0
O000950,43.16,3,C02509,2024-01-02 07:40:00,0
O000951,34.41,1,C02963,2024-01-02 07:42:00,0
O000952,33.07,9,C04436,2024-01-02 07:44:00,0
O000953,102.71,8,C03568,2024-01-02 07:46:00,0
O000954,30.95,19,C01364,2024-01-02 07:48:00,0
O000955,48.2,7,C01072,2024-01-02 07:50:00,0
O000956,24.09,12,C04780,2024-01-02 07:52:00,0
O000957,95.83,6,C01915,2024-01-02 07:54:00,0
O000958,131.74,9,C00531,2024-01-02 07:56:00,0
O000959,62.53,1,C04461,2024-01-02 07:58:00,0
O000960,257.05,18,C02581,2024-01-02 08:00:00,0
